DEF,iCE40-LP1K-CM49
FOOT,bga49n40p7x7_300x300x100b25
PIN,IOL_2A,L,C2
PIN,IOL_2B,L,B2
PIN,IOL_4A,L,A1
PIN,IOL_4B,L,B1
PIN,IOL_6A,L,D3
PIN,IOL_6B_GBIN7,L,D2
PIN,IOL_7A_GBIN6,L,E2
PIN,IOL_7B,L,F2
PIN,IOL_9A,L,D1
PIN,IOL_9B,L,C1
PIN,GNDPLL,R,G1
PIN,VCCPLL,R,F1
PIN,IOB_35_GBIN5,L,G3
PIN,IOB_34,L,F3
PIN,IOB_42_CBSEL0,L,F4
PIN,IOB_43_CBSEL1,L,G4
PIN,CDONE,R,D5
PIN,CRESET_B,R,G5
PIN,IOB_44_SDO,L,F5
PIN,IOB_45_SDI,L,G6
PIN,IOB_46_SCK,L,F6
PIN,IOB_47_SS,L,E6
PIN,VCC_SPI,R,G7
PIN,IOR_54,L,E7
PIN,IOR_55,L,F7
PIN,IOR_60_GBIN3,L,D6
PIN,IOR_61_GBIN2,L,D7
PIN,IOR_63,L,C7
PIN,IOR_64,L,C6
PIN,IOR_65,L,C5
PIN,VPP_2V5,R,B7
PIN,VPP_FAST,R,B6
PIN,IOT_78,L,A6
PIN,IOT_79,L,A5
PIN,IOT_80,L,A7
PIN,IOT_81,L,A3
PIN,IOT_82,L,A4
PIN,IOT_84_GBIN1,L,C4
PIN,IOT_85_GBIN0,L,B4
PIN,IOT_89,L,D4
PIN,IOT_90,L,B3
PIN,IOT_91,L,A2
PIN,GND,R,E3
PIN,GND,R,E4
PIN,GND,R,E5
PIN,VCC,R,C3
PIN,VCC,R,E1
PIN,VCCIO_0_1,R,B5
PIN,VCCIO_2_3,R,G2
