DEF,iCE40-LP1K-CM36
FOOT,bga36n40p6x6_250x250x100b25
PIN,IOL_2A,L,B1
PIN,IOL_2B,L,A1
PIN,IOL_6A,L,C2
PIN,IOL_6B_GBIN7,L,C1
PIN,IOL_7A_GBIN6,L,D1
PIN,IOL_7B,L,E1
PIN,IOB_35_GBIN5,L,F2
PIN,IOB_34,L,E2
PIN,IOB_42_CBSEL0,L,E3
PIN,IOB_43_CBSEL1,L,F3
PIN,CDONE,R,C4
PIN,CRESET_B,R,F4
PIN,IOB_44_SDO,L,E4
PIN,IOB_45_SDI,L,F5
PIN,IOB_46_SCK,L,E5
PIN,IOB_47_SS,L,D5
PIN,VCC_SPI,R,F6
PIN,IOR_54,L,E6
PIN,IOR_55,L,D6
PIN,IOR_60_GBIN3,L,C5
PIN,IOR_61_GBIN2,L,B4
PIN,IOR_63,L,B5
PIN,IOR_64,L,B6
PIN,IOR_65,L,C6
PIN,VPP_2V5,R,A6
PIN,VPP_FAST,R,A5
PIN,IOT_84_GBIN1,L,A3
PIN,IOT_85_GBIN0,L,B3
PIN,IOT_89,L,A2
PIN,IOT_90,L,C3
PIN,GND,R,D2
PIN,GND,R,D3
PIN,GND,R,D4
PIN,VCC,R,B2
PIN,VCCIO_0_1,R,A4
PIN,VCCIO_2_3,R,F1
