DEF,iCE40-LP4K-CM121
FOOT,bga121n40p11x11_500x500x100b25
PIN,IOL_2A,L,B1
PIN,IOL_2B,L,B2
PIN,IOL_4A,L,C4
PIN,IOL_4B,L,C3
PIN,IOL_5A,L,C2
PIN,IOL_5B,L,C1
PIN,IOL_8A,L,E1
PIN,IOL_8B,L,D1
PIN,IOL_9A,L,D2
PIN,IOL_9B,L,D3
PIN,IOL_10A,L,E2
PIN,IOL_10B,L,E3
PIN,IOL_12A,L,F1
PIN,IOL_12B,L,F2
PIN,IOL_13A,L,F4
PIN,IOL_13B_GBIN7,L,F3
PIN,IOL_14A_GBIN6,L,G1
PIN,IOL_14B,L,G2
PIN,IOL_17A,L,G3
PIN,IOL_17B,L,H3
PIN,IOL_18A,L,H1
PIN,IOL_18B,L,H2
PIN,IOL_23A,L,J1
PIN,IOL_23B,L,K1
PIN,IOL_25A,L,K2
PIN,IOL_25B,L,J2
PIN,IOB_56,L,L1
PIN,IOB_57,L,J3
PIN,IOB_61,L,L2
PIN,IOB_63,L,K3
PIN,IOB_64,L,J4
PIN,IOB_71,L,L3
PIN,IOB_72,L,L4
PIN,IOB_73,L,K4
PIN,IOB_78,L,J5
PIN,IOB_79,L,K5
PIN,IOB_81_GBIN5,L,L5
PIN,IOB_82_GBIN4,L,K6
PIN,GNDPLL0,R,L6
PIN,VCCPLL0,R,J6
PIN,IOB_86,L,J7
PIN,IOB_87,L,H7
PIN,IOB_89,L,K7
PIN,IOB_91,L,J8
PIN,IOB_94,L,L7
PIN,IOB_103_CBSEL0,L,L8
PIN,IOB_104_CBSEL1,L,H9
PIN,IOB_105_SDO,L,K9
PIN,IOB_106_SDI,L,J9
PIN,IOB_107_SCK,L,L10
PIN,IOB_108_SS,L,K10
PIN,IOR_114,L,J11
PIN,IOR_115,L,K11
PIN,IOR_116,L,H10
PIN,IOR_117,L,J10
PIN,IOR_118,L,G8
PIN,IOR_119,L,H11
PIN,IOR_120,L,G10
PIN,IOR_128,L,G9
PIN,IOR_129,L,G11
PIN,IOR_136,L,F10
PIN,IOR_137,L,F9
PIN,IOR_140_GBIN3,L,F11
PIN,IOR_141_GBIN2,L,E10
PIN,IOR_144,L,E9
PIN,IOR_146,L,E8
PIN,IOR_147,L,D9
PIN,IOR_148,L,E11
PIN,IOR_152,L,D11
PIN,IOR_154,L,D10
PIN,IOR_160,L,C11
PIN,IOR_161,L,B11
PIN,IOT_168,L,A11
PIN,IOT_170,L,A10
PIN,IOT_172,L,C9
PIN,IOT_174,L,B9
PIN,IOT_177,L,B8
PIN,IOT_178,L,A9
PIN,IOT_179,L,C8
PIN,IOT_181,L,D7
PIN,IOT_190,L,A8
PIN,IOT_191,L,C7
PIN,IOT_192,L,A7
PIN,VCCPLL1,R,C6
PIN,GNDPLL1,R,C5
PIN,IOT_197_GBIN1,L,B7
PIN,IOT_198_GBIN0,L,B6
PIN,IOT_206,L,A6
PIN,IOT_207,L,A5
PIN,IOT_208,L,B5
PIN,IOT_211,L,A4
PIN,IOT_212,L,D5
PIN,GND,R,E5
PIN,GND,R,E6
PIN,IOT_219,L,B4
PIN,GND,R,E7
PIN,IOT_221,L,B3
PIN,IOT_222,L,A2
PIN,GND,R,F5
PIN,IOT_223,L,A3
PIN,GND,R,F6
PIN,GND,R,F7
PIN,GND,R,G5
PIN,GND,R,G6
PIN,IOT_225,L,A1
PIN,GND,R,G7
PIN,GND,R,H5
PIN,VCC,R,D4
PIN,VCC,R,D8
PIN,VCC,R,H4
PIN,VCC,R,H8
PIN,VCCIO_0,R,D6
PIN,VCCIO_1,R,F8
PIN,VCCIO_2,R,H6
PIN,VCCIO_3,R,E4
PIN,VCCIO_3,R,G4
PIN,VPP_FAST,R,B10
PIN,VPP_2V5,R,C10
PIN,CRESET_B,R,L9
PIN,CDONE,R,K8
PIN,VCC_SPI,R,L11
