DEF,iCE40-LP4K-CM81
PIN,IOL_2A,L,C2
PIN,IOL_2B,L,B2
PIN,IOL_3A,L,B1
PIN,IOL_3B,L,C1
PIN,IOL_7A,L,D2
PIN,IOL_7B,L,C3
PIN,IOL_10A,L,D1
PIN,IOL_10B,L,E1
PIN,IOL_13A,L,E2
PIN,IOL_13B_GBIN7,L,D3
PIN,IOL_14A_GBIN6,L,E3
PIN,IOL_14B,L,E4
PIN,IOL_22A,L,F1
PIN,IOL_22B,L,F3
PIN,IOL_24A,L,G3
PIN,IOL_24B,L,G1
PIN,IOL_26A,L,G2
PIN,IOL_26B,L,H2
PIN,IOB_54,L,H1
PIN,IOB_55,L,J1
PIN,IOB_56,L,J2
PIN,IOB_57,L,J3
PIN,IOB_70,L,J4
PIN,IOB_81_GBIN5,L,G4
PIN,IOB_82_GBIN4,L,H4
PIN,GNDPLL0,D,J6
PIN,VCCPLL0,U,J7
PIN,IOB_103_CBSEL0,L,G5
PIN,IOB_104_CBSEL1,L,H5
PIN,IOB_105_SDO,L,G6
PIN,IOB_106_SDI,L,H7
PIN,IOB_107_SCK,L,G7
PIN,IOB_108_SS,L,F7
PIN,IOR_109,L,J8
PIN,IOR_110,L,J9
PIN,IOR_111,L,H9
PIN,IOR_112,L,G9
PIN,IOR_113,L,F8
PIN,IOR_114,L,G8
PIN,IOR_115,L,D6
PIN,IOR_116,L,A9
PIN,IOR_117,L,D7
PIN,IOR_118,L,E7
PIN,IOR_119,L,D9
PIN,IOR_120,L,B9
PIN,IOR_140_GBIN3,L,E8
PIN,IOR_141_GBIN2,L,D8
PIN,IOR_148,L,C9
PIN,IOT_170,L,B8
PIN,IOT_174,L,A8
PIN,IOT_177,L,A7
PIN,IOT_180,L,B7
PIN,IOT_183,L,B6
PIN,IOT_185,L,A6
PIN,IOT_188,L,B5
PIN,IOT_197_GBIN1,L,C5
PIN,IOT_198_GBIN0,L,C4
PIN,IOT_208,L,A4
PIN,IOT_211,L,B4
PIN,IOT_212,L,D5
PIN,IOT_214,L,E5
PIN,IOT_217,L,A3
PIN,IOT_218,L,B3
PIN,IOT_221,L,A2
PIN,GND,R,F4
PIN,GND,R,F5
PIN,GND,R,F6
PIN,IOT_224,L,A1
PIN,GND,R,F9
PIN,VCC,R,F2
PIN,VCC,R,D4
PIN,VCC,R,E9
PIN,VCCIO_0,R,A5
PIN,VCCIO_1,R,C6
PIN,VCCIO_2,R,J5
PIN,VCCIO_3,R,H3
PIN,VPP_FAST,R,C7
PIN,VPP_2V5,R,C8
PIN,CRESET_B,R,H6
PIN,CDONE,R,E6
PIN,VCC_SPI,R,H8
