"Position","Name","Type","Signal","Label"
"102","PB13","I/O","",""
"103","PB14","I/O","",""
"104","PB15","I/O","",""
"105","PD8","I/O","",""
"106","PD9","I/O","",""
"107","PD10","I/O","",""
"108","VDD","Power","",""
"109","VSS","Power","",""
"110","PD11","I/O","",""
"111","PD12","I/O","",""
"112","PD13","I/O","",""
"113","VSS","Power","",""
"114","VDD","Power","",""
"115","PD14","I/O","",""
"116","PD15","I/O","",""
"117","VDD","Power","",""
"118","VSS","Power","",""
"119","VCAPDSI","Power","",""
"120","VDD12DSI","Power","",""
"121","DSI_D0P","MonoIO","",""
"122","DSI_D0N","MonoIO","",""
"123","VSSDSI","Power","",""
"124","DSI_CKP","MonoIO","",""
"125","DSI_CKN","MonoIO","",""
"126","VDD12DSI","Power","",""
"127","DSI_D1P","MonoIO","",""
"128","DSI_D1N","MonoIO","",""
"129","VSSDSI","Power","",""
"130","PG2","I/O","",""
"131","PG3","I/O","",""
"132","VSS","Power","",""
"133","VDD","Power","",""
"134","PG4","I/O","",""
"135","PG5","I/O","",""
"136","PG6","I/O","",""
"137","PG7","I/O","",""
"138","PG8","I/O","",""
"139","VSS","Power","",""
"140","VDD50_USB","Power","",""
"141","VDD33_USB","Power","",""
"142","PC6","I/O","",""
"143","PC7","I/O","",""
"144","PC8","I/O","",""
"145","PC9","I/O","",""
"146","PA8","I/O","",""
"147","PA9","I/O","",""
"148","PA10","I/O","",""
"149","PA11","I/O","",""
"150","PA12","I/O","",""
"151","PA13 (JTMS/SWDIO)","I/O","",""
"152","VCAP","Power","",""
"153","VSS","Power","",""
"154","VDDLDO","Power","",""
"155","VDD","Power","",""
"156","PH13","I/O","",""
"157","PH14","I/O","",""
"158","PH15","I/O","",""
"159","PI0","I/O","",""
"160","VSS","Power","",""
"161","VDD","Power","",""
"162","PI1","I/O","",""
"163","PI2","I/O","",""
"164","PI3","I/O","",""
"165","PA14 (JTCK/SWCLK)","I/O","",""
"166","PA15 (JTDI)","I/O","",""
"167","PC10","I/O","",""
"168","PC11","I/O","",""
"169","PC12","I/O","",""
"170","PD0","I/O","",""
"171","PD1","I/O","",""
"172","PD2","I/O","",""
"173","PD3","I/O","",""
"174","PD4","I/O","",""
"175","PD5","I/O","",""
"176","PD6","I/O","",""
"177","PD7","I/O","",""
"178","VSS","Power","",""
"179","VDD","Power","",""
"180","PG9","I/O","",""
"181","PG10","I/O","",""
"182","PG11","I/O","",""
"183","PG12","I/O","",""
"184","PG13","I/O","",""
"185","PG14","I/O","",""
"186","VSS","Power","",""
"187","VDD","Power","",""
"188","PG15","I/O","",""
"189","PB3 (JTDO/TRACESWO)","I/O","",""
"190","PB4 (NJTRST)","I/O","",""
"191","PB5","I/O","",""
"192","PB6","I/O","",""
"193","PB7","I/O","",""
"194","BOOT0","Boot","",""
"195","PB8","I/O","",""
"196","PB9","I/O","",""
"197","PE0","I/O","",""
"198","PE1","I/O","",""
"199","VCAP","Power","",""
"200","VSS","Power","",""
"201","PDR_ON","Reset","",""
"202","VDDLDO","Power","",""
"203","PI4","I/O","",""
"204","PI5","I/O","",""
"205","PI6","I/O","",""
"206","PI7","I/O","",""
"207","VSS","Power","",""
"208","VDD","Power","",""
