"Position","Name","Type","Signal","Label"
"104","PB12","I/O","",""
"105","PB13","I/O","",""
"106","PB14","I/O","",""
"107","PB15","I/O","",""
"108","PD8","I/O","",""
"109","PD9","I/O","",""
"110","PD10","I/O","",""
"111","PD11","I/O","",""
"112","PD12","I/O","",""
"113","PD13","I/O","",""
"114","VSS","Power","",""
"115","VDD","Power","",""
"116","PD14","I/O","",""
"117","PD15","I/O","",""
"118","PJ6","I/O","",""
"119","PJ7","I/O","",""
"120","PJ8","I/O","",""
"121","PJ9","I/O","",""
"122","PJ10","I/O","",""
"123","PJ11","I/O","",""
"124","VDD","Power","",""
"125","VSS","Power","",""
"126","PK0","I/O","",""
"127","PK1","I/O","",""
"128","PK2","I/O","",""
"129","PG2","I/O","",""
"130","PG3","I/O","",""
"131","PG4","I/O","",""
"132","PG5","I/O","",""
"133","PG6","I/O","",""
"134","PG7","I/O","",""
"135","PG8","I/O","",""
"136","VSS","Power","",""
"137","VDDUSB","Power","",""
"138","PC6","I/O","",""
"139","PC7","I/O","",""
"140","PC8","I/O","",""
"141","PC9","I/O","",""
"142","PA8","I/O","",""
"143","PA9","I/O","",""
"144","PA10","I/O","",""
"145","PA11","I/O","",""
"146","PA12","I/O","",""
"147","PA13","I/O","",""
"148","VCAP_2","Power","",""
"149","VSS","Power","",""
"150","VDD","Power","",""
"151","PH13","I/O","",""
"152","PH14","I/O","",""
"153","PH15","I/O","",""
"154","PI0","I/O","",""
"155","PI1","I/O","",""
"156","PI2","I/O","",""
"157","PI3","I/O","",""
"158","VDD","Power","",""
"159","PA14","I/O","",""
"160","PA15","I/O","",""
"161","PC10","I/O","",""
"162","PC11","I/O","",""
"163","PC12","I/O","",""
"164","PD0","I/O","",""
"165","PD1","I/O","",""
"166","PD2","I/O","",""
"167","PD3","I/O","",""
"168","PD4","I/O","",""
"169","PD5","I/O","",""
"170","VSS","Power","",""
"171","VDD","Power","",""
"172","PD6","I/O","",""
"173","PD7","I/O","",""
"174","PJ12","I/O","",""
"175","PJ13","I/O","",""
"176","PJ14","I/O","",""
"177","PJ15","I/O","",""
"178","PG9","I/O","",""
"179","PG10","I/O","",""
"180","PG11","I/O","",""
"181","PG12","I/O","",""
"182","PG13","I/O","",""
"183","PG14","I/O","",""
"184","VSS","Power","",""
"185","VDD","Power","",""
"186","PK3","I/O","",""
"187","PK4","I/O","",""
"188","PK5","I/O","",""
"189","PK6","I/O","",""
"190","PK7","I/O","",""
"191","PG15","I/O","",""
"192","PB3","I/O","",""
"193","PB4","I/O","",""
"194","PB5","I/O","",""
"195","PB6","I/O","",""
"196","PB7","I/O","",""
"197","BOOT0","Boot","",""
"198","PB8","I/O","",""
"199","PB9","I/O","",""
"200","PE0","I/O","",""
"201","PE1","I/O","",""
"202","VSS","Power","",""
"203","PDR_ON","Reset","",""
"204","VDD","Power","",""
"205","PI4","I/O","",""
"206","PI5","I/O","",""
"207","PI6","I/O","",""
"208","PI7","I/O","",""
