"Position","Name","Type","Signal","Label"
"A1","VDD","Power","",""
"A2","VSS","Power","",""
"A3","PC10","I/O","",""
"A4","PD1","I/O","",""
"A5","PD5","I/O","",""
"A6","PB3","I/O","",""
"A7","BOOT0","Boot","",""
"A8","VSS","Power","",""
"A9","VDD","Power","",""
"A10","PE3","I/O","",""
"B1","PA13","I/O","",""
"B2","PA12","I/O","",""
"B3","VCAP_2","Power","",""
"B4","PA15","I/O","",""
"B5","PD0","I/O","",""
"B6","PD4","I/O","",""
"B7","PB4","I/O","",""
"B8","PB7","I/O","",""
"B9","PE1","I/O","",""
"B10","PE6","I/O","",""
"C1","PA11","I/O","",""
"C2","PA10","I/O","",""
"C3","PA9","I/O","",""
"C4","PA14","I/O","",""
"C5","PC11","I/O","",""
"C6","PD3","I/O","",""
"C7","PB5","I/O","",""
"C8","PB8","I/O","",""
"C9","PE2","I/O","",""
"C10","VBAT","Power","",""
"D1","PC9","I/O","",""
"D2","PC8","I/O","",""
"D3","PA8","I/O","",""
"D4","PC7","I/O","",""
"D5","PC12","I/O","",""
"D6","PD6","I/O","",""
"D7","PB6","I/O","",""
"D8","PB9","I/O","",""
"D9","PE4","I/O","",""
"D10","PC13","I/O","",""
"E1","PC6","I/O","",""
"E2","PD15","I/O","",""
"E3","PD13","I/O","",""
"E4","PE10","I/O","",""
"E5","PD2","I/O","",""
"E6","PD7","I/O","",""
"E7","PE0","I/O","",""
"E8","PE5","I/O","",""
"E9","PC14-OSC32_IN","I/O","",""
"E10","PC15-OSC32_OUT","I/O","",""
"F1","PD14","I/O","",""
"F2","PD12","I/O","",""
"F3","PD11","I/O","",""
"F4","PE15","I/O","",""
"F5","PB0","I/O","",""
"F6","PA5","I/O","",""
"F7","PC3","I/O","",""
"F8","PC0","I/O","",""
"F9","VSS","Power","",""
"F10","VDD","Power","",""
"G1","V12PHYHS","Power","",""
"G2","REXTPHYHS","MonoIO","",""
"G3","PB10","I/O","",""
"G4","PE11","I/O","",""
"G5","PB1","I/O","",""
"G6","PA6","I/O","",""
"G7","PA4","I/O","",""
"G8","PA0-WKUP","I/O","",""
"G9","NRST","Reset","",""
"G10","PH0-OSC_IN","I/O","",""
"H1","PB15","I/O","",""
"H2","PB13","I/O","",""
"H3","PB11","I/O","",""
"H4","PE12","I/O","",""
"H5","PE8","I/O","",""
"H6","PC4","I/O","",""
"H7","PA3","I/O","",""
"H8","PA2","I/O","",""
"H9","PC1","I/O","",""
"H10","PH1-OSC_OUT","I/O","",""
"J1","PB14","I/O","",""
"J2","PB12","I/O","",""
"J3","VCAP_1","Power","",""
"J4","PE13","I/O","",""
"J5","PE7","I/O","",""
"J6","PC5","I/O","",""
"J7","VDD","Power","",""
"J8","PA1","I/O","",""
"J9","VREF+","Power","",""
"J10","PC2","I/O","",""
"K1","VDDPHYHS","Power","",""
"K2","VDD","Power","",""
"K3","VSS","Power","",""
"K4","PE14","I/O","",""
"K5","PE9","I/O","",""
"K6","PB2","I/O","",""
"K7","PA7","I/O","",""
"K8","VSS","Power","",""
"K9","VDDA","Power","",""
"K10","VSSA","Power","",""
